id,name,bundesland,ags,ars,kommunaltyp,verwaltungstyp,parent_id,nuts_code,lau_code
1607,Jüchen,Nordrhein-Westfalen,05162012,051620012012,GEMEINDE,Gemeindeverwaltung,,,
1985,Fröndenberg / Ruhr,Nordrhein-Westfalen,05978012,059780012012,GEMEINDE,Gemeindeverwaltung,,,
1215,Sehnde,Niedersachsen,03241016,032410016016,GEMEINDE,Gemeindeverwaltung,,,
1185,Duderstadt,Niedersachsen,03159010,031590010010,GEMEINDE,Gemeindeverwaltung,,,
2484,Asbach,Rheinland-Pfalz,07138901,071385001000,GEMEINDE,Gemeindeverwaltung,,,
2783,Remseck am Neckar,Baden-Württemberg,08118081,081180081081,GEMEINDE,Gemeindeverwaltung,,,
3503,Waldshut-Tiengen,Baden-Württemberg,08337126,083375007126,GEMEINDE,Gemeindeverwaltung,,,
1587,Rees,Nordrhein-Westfalen,05154044,051540044044,GEMEINDE,Gemeindeverwaltung,,,
1706,Lindlar,Nordrhein-Westfalen,05374020,053740020020,GEMEINDE,Gemeindeverwaltung,,,
1494,Moormerland,Niedersachsen,03457014,034570014014,GEMEINDE,Gemeindeverwaltung,,,
1135,Bad Harzburg,Niedersachsen,03153002,031530002002,GEMEINDE,Gemeindeverwaltung,,,
7541,Torgau,Sachsen,14730310,147305311310,GEMEINDE,Gemeindeverwaltung,,,
2914,Bad Mergentheim,Baden-Württemberg,08128007,081285001007,GEMEINDE,Gemeindeverwaltung,,,
302,Husum,Schleswig-Holstein,01054056,010540056056,GEMEINDE,Gemeindeverwaltung,,,
3726,Leutkirch im Allgäu,Baden-Württemberg,08436055,084365004055,GEMEINDE,Gemeindeverwaltung,,,
1369,Zeven,Niedersachsen,03357408,033575408000,GEMEINDE,Gemeindeverwaltung,,,
7751,Leinefelde-Worbis,Thüringen,16061115,160610115115,GEMEINDE,Gemeindeverwaltung,,,
1798,Lengerich (ST),Nordrhein-Westfalen,05566040,055660040040,GEMEINDE,Gemeindeverwaltung,,,
3114,Schwetzingen,Baden-Württemberg,08226084,082260084084,GEMEINDE,Gemeindeverwaltung,,,
7418,Coswig (MEI),Sachsen,14627010,146270010010,GEMEINDE,Gemeindeverwaltung,,,
7574,Oschersleben (Bode),Sachsen-Anhalt,15083415,150830415415,GEMEINDE,Gemeindeverwaltung,,,
6479,Neustrelitz,Mecklenburg-Vorpommern,13071110,130710110110,GEMEINDE,Gemeindeverwaltung,,,
1359,Rotenburg (Wümme) (ROW),Niedersachsen,03357039,033570039039,GEMEINDE,Gemeindeverwaltung,,,
1421,Westerstede,Niedersachsen,03451007,034510007007,GEMEINDE,Gemeindeverwaltung,,,
6315,Forst (Lausitz),Brandenburg,12071076,120710076076,GEMEINDE,Gemeindeverwaltung,,,
5699,Senden (NU),Bayern,09775152,097750152152,GEMEINDE,Gemeindeverwaltung,,,
7489,Borna,Sachsen,14729050,147290050050,GEMEINDE,Gemeindeverwaltung,,,
1896,Büren,Nordrhein-Westfalen,05774016,057740016016,GEMEINDE,Gemeindeverwaltung,,,
3345,Schramberg,Baden-Württemberg,08325053,083255005053,GEMEINDE,Gemeindeverwaltung,,,
3515,Metzingen,Baden-Württemberg,08415050,084155002050,GEMEINDE,Gemeindeverwaltung,,,
1376,Soltau,Niedersachsen,03358021,033580021021,GEMEINDE,Gemeindeverwaltung,,,
7273,Crimmitschau,Sachsen,14524030,145245104030,GEMEINDE,Gemeindeverwaltung,,,
1603,Wülfrath,Nordrhein-Westfalen,05158036,051580036036,GEMEINDE,Gemeindeverwaltung,,,
4115,Unterhaching,Bayern,09184148,091840148148,GEMEINDE,Gemeindeverwaltung,,,
2174,Karben,Hessen,06440012,064400012012,GEMEINDE,Gemeindeverwaltung,,,
5608,Neusäß,Bayern,09772184,097720184184,GEMEINDE,Gemeindeverwaltung,,,
2084,Gelnhausen,Hessen,06435010,064350010010,GEMEINDE,Gemeindeverwaltung,,,
1924,Marsberg,Nordrhein-Westfalen,05958024,059580024024,GEMEINDE,Gemeindeverwaltung,,,
1940,Meinerzhagen,Nordrhein-Westfalen,05962036,059620036036,GEMEINDE,Gemeindeverwaltung,,,
1636,Xanten,Nordrhein-Westfalen,05170052,051700052052,GEMEINDE,Gemeindeverwaltung,,,
1671,Elsdorf,Nordrhein-Westfalen,05362016,053620016016,GEMEINDE,Gemeindeverwaltung,,,
2031,Groß-Umstadt,Hessen,06432010,064320010010,GEMEINDE,Gemeindeverwaltung,,,
2269,Stadtallendorf,Hessen,06534018,065340018018,GEMEINDE,Gemeindeverwaltung,,,
2527,Prüm,Rheinland-Pfalz,07232906,072325006000,GEMEINDE,Gemeindeverwaltung,,,
1334,Elbtalaue,Niedersachsen,03354406,033545406000,GEMEINDE,Gemeindeverwaltung,,,
4285,Weilheim in Oberbayern,Bayern,09190157,091900157157,GEMEINDE,Gemeindeverwaltung,,,
2539,Trier-Land,Rheinland-Pfalz,07235907,072355007000,GEMEINDE,Gemeindeverwaltung,,,
2166,Büdingen,Hessen,06440004,064400004004,GEMEINDE,Gemeindeverwaltung,,,
5925,Dillingen / Saar,Saarland,10044111,100440111111,GEMEINDE,Gemeindeverwaltung,,,
7887,Schmalkalden,Thüringen,16066063,160660063063,GEMEINDE,Gemeindeverwaltung,,,
2827,Eppingen,Baden-Württemberg,08125026,081255004026,GEMEINDE,Gemeindeverwaltung,,,
3869,Vaterstetten,Bayern,09175132,091750132132,GEMEINDE,Gemeindeverwaltung,,,
3699,Überlingen,Baden-Württemberg,08435059,084355007059,GEMEINDE,Gemeindeverwaltung,,,
1240,Bad Pyrmont,Niedersachsen,03252003,032520003003,GEMEINDE,Gemeindeverwaltung,,,
3359,Donaueschingen,Baden-Württemberg,08326012,083265001012,GEMEINDE,Gemeindeverwaltung,,,
1137,Seesen,Niedersachsen,03153012,031530012012,GEMEINDE,Gemeindeverwaltung,,,
2056,Riedstadt,Hessen,06433011,064330011011,GEMEINDE,Gemeindeverwaltung,,,
1831,Halle (Westfalen) (GT),Nordrhein-Westfalen,05754012,057540012012,GEMEINDE,Gemeindeverwaltung,,,
1559,Wittmund (WTM),Niedersachsen,03462019,034620019019,GEMEINDE,Gemeindeverwaltung,,,
2105,Bad Soden am Taunus,Hessen,06436001,064360001001,GEMEINDE,Gemeindeverwaltung,,,
1966,Wilnsdorf,Nordrhein-Westfalen,05970044,059700044044,GEMEINDE,Gemeindeverwaltung,,,
6517,Waren (Müritz),Mecklenburg-Vorpommern,13071156,130710156156,GEMEINDE,Gemeindeverwaltung,,,
6345,Luckenwalde,Brandenburg,12072232,120720232232,GEMEINDE,Gemeindeverwaltung,,,
4987,Lichtenfels (LIF),Bayern,09478139,094780139139,GEMEINDE,Gemeindeverwaltung,,,
1476,Schortens,Niedersachsen,03455015,034550015015,GEMEINDE,Gemeindeverwaltung,,,
5269,Bad Kissingen (KG),Bayern,09672114,096720114114,GEMEINDE,Gemeindeverwaltung,,,
4246,Traunreut,Bayern,09189154,091890154154,GEMEINDE,Gemeindeverwaltung,,,
1131,Meinersen,Niedersachsen,03151405,031515405000,GEMEINDE,Gemeindeverwaltung,,,
1840,Versmold,Nordrhein-Westfalen,05754048,057540048048,GEMEINDE,Gemeindeverwaltung,,,
1419,Edewecht,Niedersachsen,03451004,034510004004,GEMEINDE,Gemeindeverwaltung,,,
2575,Germersheim (GER),Rheinland-Pfalz,07334007,073340007007,GEMEINDE,Gemeindeverwaltung,,,
1743,Windeck,Nordrhein-Westfalen,05382076,053820076076,GEMEINDE,Gemeindeverwaltung,,,
5889,Sonthofen,Bayern,09780139,097800139139,GEMEINDE,Gemeindeverwaltung,,,
1247,Alfeld (Leine),Niedersachsen,03254002,032540002002,GEMEINDE,Gemeindeverwaltung,,,
7958,Sömmerda (SÖM),Thüringen,16068051,160680051051,GEMEINDE,Gemeindeverwaltung,,,
1734,Neunkirchen-Seelscheid,Nordrhein-Westfalen,05382040,053820040040,GEMEINDE,Gemeindeverwaltung,,,
7234,Auerbach / Vogtland,Sachsen,14523020,145230020020,GEMEINDE,Gemeindeverwaltung,,,
6317,Guben,Brandenburg,12071160,120710160160,GEMEINDE,Gemeindeverwaltung,,,
5367,Kitzingen (KT),Bayern,09675141,096750141141,GEMEINDE,Gemeindeverwaltung,,,
1284,Bückeburg,Niedersachsen,03257009,032570009009,GEMEINDE,Gemeindeverwaltung,,,
3090,Hockenheim,Baden-Württemberg,08226032,082265004032,GEMEINDE,Gemeindeverwaltung,,,
7415,Weißwasser / Oberlausitz,Sachsen,14626600,146265242600,GEMEINDE,Gemeindeverwaltung,,,
2219,Herborn (LDK),Hessen,06532012,065320012012,GEMEINDE,Gemeindeverwaltung,,,
5553,Aichach,Bayern,09771113,097710113113,GEMEINDE,Gemeindeverwaltung,,,
2080,Bruchköbel,Hessen,06435006,064350006006,GEMEINDE,Gemeindeverwaltung,,,
2107,Eschborn,Hessen,06436003,064360003003,GEMEINDE,Gemeindeverwaltung,,,
5984,Wandlitz,Brandenburg,12060269,120600269269,GEMEINDE,Gemeindeverwaltung,,,
6373,Prenzlau,Brandenburg,12073452,120730452452,GEMEINDE,Gemeindeverwaltung,,,
2467,Cochem,Rheinland-Pfalz,07135901,071355001000,GEMEINDE,Gemeindeverwaltung,,,
42,Heide,Schleswig-Holstein,01051044,010510044044,GEMEINDE,Gemeindeverwaltung,,,
1761,Stadtlohn,Nordrhein-Westfalen,05554056,055540056056,GEMEINDE,Gemeindeverwaltung,,,
2820,Bad Rappenau,Baden-Württemberg,08125006,081255002006,GEMEINDE,Gemeindeverwaltung,,,
1267,Holzminden (HOL),Niedersachsen,03255023,032550023023,GEMEINDE,Gemeindeverwaltung,,,
1776,Senden (COE),Nordrhein-Westfalen,05558044,055580044044,GEMEINDE,Gemeindeverwaltung,,,
1972,Geseke,Nordrhein-Westfalen,05974020,059740020020,GEMEINDE,Gemeindeverwaltung,,,
7570,Haldensleben,Sachsen-Anhalt,15083270,150830270270,GEMEINDE,Gemeindeverwaltung,,,
1446,Friesoythe,Niedersachsen,03453007,034530007007,GEMEINDE,Gemeindeverwaltung,,,
2422,Eschwege,Hessen,06636003,066360003003,GEMEINDE,Gemeindeverwaltung,,,
7423,Großenhain,Sachsen,14627060,146270060060,GEMEINDE,Gemeindeverwaltung,,,
1703,Engelskirchen,Nordrhein-Westfalen,05374008,053740008008,GEMEINDE,Gemeindeverwaltung,,,
2562,Haßloch,Rheinland-Pfalz,07332025,073320025025,GEMEINDE,Gemeindeverwaltung,,,
5903,Püttlingen,Saarland,10041515,100410515515,GEMEINDE,Gemeindeverwaltung,,,
1321,Neu Wulmstorf,Niedersachsen,03353026,033530026026,GEMEINDE,Gemeindeverwaltung,,,
1420,Rastede,Niedersachsen,03451005,034510005005,GEMEINDE,Gemeindeverwaltung,,,
3279,Waldkirch,Baden-Württemberg,08316056,083165006056,GEMEINDE,Gemeindeverwaltung,,,
1846,Hiddenhausen,Nordrhein-Westfalen,05758016,057580016016,GEMEINDE,Gemeindeverwaltung,,,
2558,Wonnegau,Rheinland-Pfalz,07331907,073315007000,GEMEINDE,Gemeindeverwaltung,,,
2494,Kirchberg (Hunsrück),Rheinland-Pfalz,07140904,071405004000,GEMEINDE,Gemeindeverwaltung,,,
2720,Eislingen/Fils,Baden-Württemberg,08117019,081175003019,GEMEINDE,Gemeindeverwaltung,,,
2591,Lauterecken-Wolfstein,Rheinland-Pfalz,07336908,073365008000,GEMEINDE,Gemeindeverwaltung,,,
2611,Römerberg-Dudenhofen,Rheinland-Pfalz,07338907,073385007000,GEMEINDE,Gemeindeverwaltung,,,
1390,Harsefeld,Niedersachsen,03359403,033595403000,GEMEINDE,Gemeindeverwaltung,,,
1203,Burgwedel,Niedersachsen,03241004,032410004004,GEMEINDE,Gemeindeverwaltung,,,
1956,Bad Berleburg,Nordrhein-Westfalen,05970004,059700004004,GEMEINDE,Gemeindeverwaltung,,,
1818,Ennigerloh,Nordrhein-Westfalen,05570020,055700020020,GEMEINDE,Gemeindeverwaltung,,,
7606,Thale,Sachsen-Anhalt,15085330,150850330330,GEMEINDE,Gemeindeverwaltung,,,
4583,Sulzbach-Rosenberg,Bayern,09371151,093710151151,GEMEINDE,Gemeindeverwaltung,,,
3015,Waghäusel,Baden-Württemberg,08215106,082150106106,GEMEINDE,Gemeindeverwaltung,,,
5926,Lebach,Saarland,10044112,100440112112,GEMEINDE,Gemeindeverwaltung,,,
1702,Bergneustadt,Nordrhein-Westfalen,05374004,053740004004,GEMEINDE,Gemeindeverwaltung,,,
7327,Kamenz,Sachsen,14625250,146250250250,GEMEINDE,Gemeindeverwaltung,,,
1217,Uetze,Niedersachsen,03241018,032410018018,GEMEINDE,Gemeindeverwaltung,,,
6271,Teltow,Brandenburg,12069616,120690616616,GEMEINDE,Gemeindeverwaltung,,,
3017,Rheinstetten,Baden-Württemberg,08215108,082150108108,GEMEINDE,Gemeindeverwaltung,,,
1773,Nottuln,Nordrhein-Westfalen,05558032,055580032032,GEMEINDE,Gemeindeverwaltung,,,
2464,Birkenfeld,Rheinland-Pfalz,07134902,071345002000,GEMEINDE,Gemeindeverwaltung,,,
467,Quickborn (PI),Schleswig-Holstein,01056041,010560041041,GEMEINDE,Gemeindeverwaltung,,,
5590,Gersthofen,Bayern,09772147,097720147147,GEMEINDE,Gemeindeverwaltung,,,
1689,Zülpich,Nordrhein-Westfalen,05366044,053660044044,GEMEINDE,Gemeindeverwaltung,,,
3541,Mössingen,Baden-Württemberg,08416025,084165002025,GEMEINDE,Gemeindeverwaltung,,,
1264,Leinebergland,Niedersachsen,03254406,032545406000,GEMEINDE,Gemeindeverwaltung,,,
1178,Elm-Asse,Niedersachsen,03158407,031585407000,GEMEINDE,Gemeindeverwaltung,,,
1844,Enger,Nordrhein-Westfalen,05758008,057580008008,GEMEINDE,Gemeindeverwaltung,,,
1718,Kürten,Nordrhein-Westfalen,05378012,053780012012,GEMEINDE,Gemeindeverwaltung,,,
1742,Wachtberg,Nordrhein-Westfalen,05382072,053820072072,GEMEINDE,Gemeindeverwaltung,,,
3308,Oberkirch,Baden-Württemberg,08317089,083175009089,GEMEINDE,Gemeindeverwaltung,,,
1499,Westoverledingen,Niedersachsen,03457022,034570022022,GEMEINDE,Gemeindeverwaltung,,,
2108,Flörsheim am Main,Hessen,06436004,064360004004,GEMEINDE,Gemeindeverwaltung,,,
1711,Reichshof,Nordrhein-Westfalen,05374040,053740040040,GEMEINDE,Gemeindeverwaltung,,,
5901,Heusweiler,Saarland,10041513,100410513513,GEMEINDE,Gemeindeverwaltung,,,
1932,Altena,Nordrhein-Westfalen,05962004,059620004004,GEMEINDE,Gemeindeverwaltung,,,
2143,Seligenstadt,Hessen,06438013,064380013013,GEMEINDE,Gemeindeverwaltung,,,
2095,Nidderau,Hessen,06435021,064350021021,GEMEINDE,Gemeindeverwaltung,,,
1838,Steinhagen (GT),Nordrhein-Westfalen,05754040,057540040040,GEMEINDE,Gemeindeverwaltung,,,
1353,Schwanewede,Niedersachsen,03356009,033560009009,GEMEINDE,Gemeindeverwaltung,,,
2934,Giengen an der Brenz,Baden-Württemberg,08135016,081355001016,GEMEINDE,Gemeindeverwaltung,,,
1792,Hörstel,Nordrhein-Westfalen,05566016,055660016016,GEMEINDE,Gemeindeverwaltung,,,
2585,Enkenbach-Alsenborn,Rheinland-Pfalz,07335902,073355002000,GEMEINDE,Gemeindeverwaltung,,,
1954,Wenden,Nordrhein-Westfalen,05966028,059660028028,GEMEINDE,Gemeindeverwaltung,,,
1851,Vlotho,Nordrhein-Westfalen,05758036,057580036036,GEMEINDE,Gemeindeverwaltung,,,
1946,Werdohl,Nordrhein-Westfalen,05962060,059620060060,GEMEINDE,Gemeindeverwaltung,,,
2218,Haiger,Hessen,06532011,065320011011,GEMEINDE,Gemeindeverwaltung,,,
1728,Eitorf,Nordrhein-Westfalen,05382016,053820016016,GEMEINDE,Gemeindeverwaltung,,,
394,Bad Schwartau,Schleswig-Holstein,01055004,010550004004,GEMEINDE,Gemeindeverwaltung,,,
3709,Bad Waldsee,Baden-Württemberg,08436009,084365002009,GEMEINDE,Gemeindeverwaltung,,,
4104,Ottobrunn,Bayern,09184136,091840136136,GEMEINDE,Gemeindeverwaltung,,,
895,Kaltenkirchen,Schleswig-Holstein,01060044,010600044044,GEMEINDE,Gemeindeverwaltung,,,
7065,Parchim,Mecklenburg-Vorpommern,13076108,130760108108,GEMEINDE,Gemeindeverwaltung,,,
5663,Günzburg (GZ),Bayern,09774135,097740135135,GEMEINDE,Gemeindeverwaltung,,,
2597,Edenkoben,Rheinland-Pfalz,07337903,073375003000,GEMEINDE,Gemeindeverwaltung,,,
2571,Kirchheimbolanden,Rheinland-Pfalz,07333904,073335004000,GEMEINDE,Gemeindeverwaltung,,,
2505,Bad Marienberg (Westerwald),Rheinland-Pfalz,07143901,071435001000,GEMEINDE,Gemeindeverwaltung,,,
1244,Hessisch Oldendorf,Niedersachsen,03252007,032520007007,GEMEINDE,Gemeindeverwaltung,,,
6305,Wittenberge,Brandenburg,12070424,120700424424,GEMEINDE,Gemeindeverwaltung,,,
1712,Waldbröl,Nordrhein-Westfalen,05374044,053740044044,GEMEINDE,Gemeindeverwaltung,,,
1824,Telgte,Nordrhein-Westfalen,05570044,055700044044,GEMEINDE,Gemeindeverwaltung,,,
7166,Schwarzenberg / Erzgebirge,Sachsen,14521550,145210550550,GEMEINDE,Gemeindeverwaltung,,,
4207,Gauting,Bayern,09188120,091880120120,GEMEINDE,Gemeindeverwaltung,,,
2503,Aar-Einrich,Rheinland-Pfalz,07141911,071415011000,GEMEINDE,Gemeindeverwaltung,,,
2607,Schifferstadt,Rheinland-Pfalz,07338025,073380025025,GEMEINDE,Gemeindeverwaltung,,,
3979,Puchheim,Bayern,09179145,091790145145,GEMEINDE,Gemeindeverwaltung,,,
1853,Bad Driburg,Nordrhein-Westfalen,05762004,057620004004,GEMEINDE,Gemeindeverwaltung,,,
1805,Ochtrup,Nordrhein-Westfalen,05566068,055660068068,GEMEINDE,Gemeindeverwaltung,,,
3561,Hechingen,Baden-Württemberg,08417031,084175004031,GEMEINDE,Gemeindeverwaltung,,,
1619,Schwalmtal (VIE),Nordrhein-Westfalen,05166024,051660024024,GEMEINDE,Gemeindeverwaltung,,,
3458,Schopfheim,Baden-Württemberg,08336081,083365007081,GEMEINDE,Gemeindeverwaltung,,,
2588,Otterbach-Otterberg,Rheinland-Pfalz,07335910,073355010000,GEMEINDE,Gemeindeverwaltung,,,
1759,Rhede (AH),Nordrhein-Westfalen,05554048,055540048048,GEMEINDE,Gemeindeverwaltung,,,
3657,Laupheim,Baden-Württemberg,08426070,084265005070,GEMEINDE,Gemeindeverwaltung,,,
5854,Nördlingen,Bayern,09779194,097790194194,GEMEINDE,Gemeindeverwaltung,,,
2655,Weil der Stadt,Baden-Württemberg,08115050,081150050050,GEMEINDE,Gemeindeverwaltung,,,
2407,Frankenberg (Eder),Hessen,06635011,066350011011,GEMEINDE,Gemeindeverwaltung,,,
3968,Gröbenzell,Bayern,09179126,091790126126,GEMEINDE,Gemeindeverwaltung,,,
1434,Südbrookmerland,Niedersachsen,03452023,034520023023,GEMEINDE,Gemeindeverwaltung,,,
2448,Daaden-Herdorf,Rheinland-Pfalz,07132903,071325003000,GEMEINDE,Gemeindeverwaltung,,,
2473,Mayen,Rheinland-Pfalz,07137068,071370068068,GEMEINDE,Gemeindeverwaltung,,,
1357,Bremervörde,Niedersachsen,03357008,033570008008,GEMEINDE,Gemeindeverwaltung,,,
7152,Marienberg,Sachsen,14521390,145210390390,GEMEINDE,Gemeindeverwaltung,,,
2391,Schwalmstadt,Hessen,06634022,066340022022,GEMEINDE,Gemeindeverwaltung,,,
1375,Schneverdingen,Niedersachsen,03358019,033580019019,GEMEINDE,Gemeindeverwaltung,,,
1984,Bönen,Nordrhein-Westfalen,05978008,059780008008,GEMEINDE,Gemeindeverwaltung,,,
2458,Kirner Land,Rheinland-Pfalz,07133909,071335009000,GEMEINDE,Gemeindeverwaltung,,,
1717,Burscheid,Nordrhein-Westfalen,05378008,053780008008,GEMEINDE,Gemeindeverwaltung,,,
2573,Nordpfälzer Land,Rheinland-Pfalz,07333907,073335007000,GEMEINDE,Gemeindeverwaltung,,,
5979,Panketal,Brandenburg,12060181,120600181181,GEMEINDE,Gemeindeverwaltung,,,
2630,Thaleischweiler-Wallhalben,Rheinland-Pfalz,07340909,073405009000,GEMEINDE,Gemeindeverwaltung,,,
5233,Alzenau,Bayern,09671111,096710111111,GEMEINDE,Gemeindeverwaltung,,,
2819,Bad Friedrichshall,Baden-Württemberg,08125005,081255001005,GEMEINDE,Gemeindeverwaltung,,,
2514,Wirges,Rheinland-Pfalz,07143910,071435010000,GEMEINDE,Gemeindeverwaltung,,,
1679,Bad Münstereifel,Nordrhein-Westfalen,05366004,053660004004,GEMEINDE,Gemeindeverwaltung,,,
2756,Gerlingen,Baden-Württemberg,08118019,081180019019,GEMEINDE,Gemeindeverwaltung,,,
2560,Bad Dürkheim (DÜW),Rheinland-Pfalz,07332002,073320002002,GEMEINDE,Gemeindeverwaltung,,,
3052,Buchen (Odenwald),Baden-Württemberg,08225014,082250014014,GEMEINDE,Gemeindeverwaltung,,,
2487,Linz am Rhein,Rheinland-Pfalz,07138904,071385004000,GEMEINDE,Gemeindeverwaltung,,,
7805,Bad Langensalza,Thüringen,16064003,160640003003,GEMEINDE,Gemeindeverwaltung,,,
5939,Bexbach,Saarland,10045111,100450111111,GEMEINDE,Gemeindeverwaltung,,,
6255,Kleinmachnow,Brandenburg,12069304,120690304304,GEMEINDE,Gemeindeverwaltung,,,
7571,Hohe Börde,Sachsen-Anhalt,15083298,150830298298,GEMEINDE,Gemeindeverwaltung,,,
211,Mölln (RZ),Schleswig-Holstein,01053090,010530090090,GEMEINDE,Gemeindeverwaltung,,,
5934,Wadgassen,Saarland,10044120,100440120120,GEMEINDE,Gemeindeverwaltung,,,
7348,Radeberg,Sachsen,14625480,146250480480,GEMEINDE,Gemeindeverwaltung,,,
2522,Traben-Trarbach,Rheinland-Pfalz,07231909,072315009000,GEMEINDE,Gemeindeverwaltung,,,
1959,Freudenberg (SI),Nordrhein-Westfalen,05970016,059700016016,GEMEINDE,Gemeindeverwaltung,,,
4247,Traunstein (TS),Bayern,09189155,091890155155,GEMEINDE,Gemeindeverwaltung,,,
1258,Sarstedt,Niedersachsen,03254028,032540028028,GEMEINDE,Gemeindeverwaltung,,,
3953,Neufahrn bei Freising,Bayern,09178145,091780145145,GEMEINDE,Gemeindeverwaltung,,,
1206,Hemmingen (H),Niedersachsen,03241007,032410007007,GEMEINDE,Gemeindeverwaltung,,,
1510,Wildeshausen,Niedersachsen,03458014,034580014014,GEMEINDE,Gemeindeverwaltung,,,
5630,Dillingen an der Donau (DLG),Bayern,09773125,097730125125,GEMEINDE,Gemeindeverwaltung,,,
6032,Finsterwalde,Brandenburg,12062140,120620140140,GEMEINDE,Gemeindeverwaltung,,,
2446,Brohltal,Rheinland-Pfalz,07131904,071315004000,GEMEINDE,Gemeindeverwaltung,,,
3698,Tettnang,Baden-Württemberg,08435057,084355006057,GEMEINDE,Gemeindeverwaltung,,,
7538,Schkeuditz,Sachsen,14730270,147300270270,GEMEINDE,Gemeindeverwaltung,,,
4541,Dingolfing,Bayern,09279112,092790112112,GEMEINDE,Gemeindeverwaltung,,,
6164,Lauchhammer,Brandenburg,12066176,120660176176,GEMEINDE,Gemeindeverwaltung,,,
1950,Finnentrop,Nordrhein-Westfalen,05966012,059660012012,GEMEINDE,Gemeindeverwaltung,,,
2135,Heusenstamm,Hessen,06438005,064380005005,GEMEINDE,Gemeindeverwaltung,,,
5744,Marktoberdorf,Bayern,09777151,097770151151,GEMEINDE,Gemeindeverwaltung,,,
5932,Schwalbach,Saarland,10044118,100440118118,GEMEINDE,Gemeindeverwaltung,,,
1871,Horn-Bad Meinberg,Nordrhein-Westfalen,05766032,057660032032,GEMEINDE,Gemeindeverwaltung,,,
1740,Swisttal,Nordrhein-Westfalen,05382064,053820064064,GEMEINDE,Gemeindeverwaltung,,,
2782,Korntal-Münchingen,Baden-Württemberg,08118080,081180080080,GEMEINDE,Gemeindeverwaltung,,,
4096,Haar,Bayern,09184123,091840123123,GEMEINDE,Gemeindeverwaltung,,,
2526,Südeifel,Rheinland-Pfalz,07232905,072325005000,GEMEINDE,Gemeindeverwaltung,,,
2498,Lahnstein,Rheinland-Pfalz,07141075,071410075075,GEMEINDE,Gemeindeverwaltung,,,
3518,Pfullingen,Baden-Württemberg,08415059,084150059059,GEMEINDE,Gemeindeverwaltung,,,
1239,Bad Münder am Deister,Niedersachsen,03252002,032520002002,GEMEINDE,Gemeindeverwaltung,,,
2365,Vellmar,Hessen,06633026,066330026026,GEMEINDE,Gemeindeverwaltung,,,
2618,Bodenheim,Rheinland-Pfalz,07339902,073395002000,GEMEINDE,Gemeindeverwaltung,,,
1140,Clausthal-Zellerfeld,Niedersachsen,03153018,031530018018,GEMEINDE,Gemeindeverwaltung,,,
1350,Lilienthal,Niedersachsen,03356005,033560005005,GEMEINDE,Gemeindeverwaltung,,,
2552,Alzey,Rheinland-Pfalz,07331003,073310003003,GEMEINDE,Gemeindeverwaltung,,,
3236,Müllheim im Markgräflerland,Baden-Württemberg,08315074,083155012074,GEMEINDE,Gemeindeverwaltung,,,
5830,Donauwörth,Bayern,09779131,097790131131,GEMEINDE,Gemeindeverwaltung,,,
3842,Karlsfeld,Bayern,09174126,091740126126,GEMEINDE,Gemeindeverwaltung,,,
5906,Sulzbach / Saar,Saarland,10041518,100410518518,GEMEINDE,Gemeindeverwaltung,,,
3774,Burghausen,Bayern,09171112,091710112112,GEMEINDE,Gemeindeverwaltung,,,
2178,Nidda,Hessen,06440016,064400016016,GEMEINDE,Gemeindeverwaltung,,,
7592,Unstruttal,Sachsen-Anhalt,15084953,150845053000,GEMEINDE,Gemeindeverwaltung,,,
1658,Kreuzau,Nordrhein-Westfalen,05358028,053580028028,GEMEINDE,Gemeindeverwaltung,,,
2202,Pohlheim,Hessen,06531014,065310014014,GEMEINDE,Gemeindeverwaltung,,,
5918,Illingen (NK),Saarland,10043112,100430112112,GEMEINDE,Gemeindeverwaltung,,,
3011,Pfinztal,Baden-Württemberg,08215101,082150101101,GEMEINDE,Gemeindeverwaltung,,,
1938,Kierspe,Nordrhein-Westfalen,05962028,059620028028,GEMEINDE,Gemeindeverwaltung,,,
470,Schenefeld (PI),Schleswig-Holstein,01056044,010560044044,GEMEINDE,Gemeindeverwaltung,,,
2501,Loreley,Rheinland-Pfalz,07141909,071415009000,GEMEINDE,Gemeindeverwaltung,,,
5917,Eppelborn,Saarland,10043111,100430111111,GEMEINDE,Gemeindeverwaltung,,,
2400,Bad Wildungen,Hessen,06635003,066350003003,GEMEINDE,Gemeindeverwaltung,,,
4941,Kronach (KC),Bayern,09476145,094760145145,GEMEINDE,Gemeindeverwaltung,,,
475,Uetersen,Schleswig-Holstein,01056049,010560049049,GEMEINDE,Gemeindeverwaltung,,,
5001,Marktredwitz,Bayern,09479136,094790136136,GEMEINDE,Gemeindeverwaltung,,,
2517,Wittlich,Rheinland-Pfalz,07231134,072310134134,GEMEINDE,Gemeindeverwaltung,,,
4181,Kolbermoor,Bayern,09187150,091870150150,GEMEINDE,Gemeindeverwaltung,,,
4160,Bad Aibling,Bayern,09187117,091870117117,GEMEINDE,Gemeindeverwaltung,,,
3758,Bad Saulgau,Baden-Württemberg,08437100,084375005100,GEMEINDE,Gemeindeverwaltung,,,
2066,Kronberg im Taunus,Hessen,06434006,064340006006,GEMEINDE,Gemeindeverwaltung,,,
2537,Ruwer,Rheinland-Pfalz,07235904,072355004000,GEMEINDE,Gemeindeverwaltung,,,
7389,Löbau,Sachsen,14626290,146265220290,GEMEINDE,Gemeindeverwaltung,,,
